Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,comment,sentiment
1965,1965,1965,tenggelamkan yg masih berhubungan dgn mulyono,netral
1966,1966,1966,jgn sampai negeri ini makin kritis kl dibiarkan daya rusaknya si mulyono keluarga kroni dan para mafia di belakangnya adili si mulyono atas pelanggaran2 tatanan negara rusak hukum dan korupsi2nya,netral
1967,1967,1967,memang semua mantan itu dagelan termasuk jokowi,netral
1968,1968,1968,gak bakal milih anak mantu jokowi kapok  apalagi anaknya yg sekrng jd wapres mau jd presiden 2029 rakyat gak mau dibodohi sm keluarga mereka,netral
1969,1969,1969,buktikan saja bos setelah pelkada jgn cuman ngomong,netral
1970,1970,1970,anda tidak akan bisa melawan kehendak tuhan wahai yang mau disebut sang raja,netral
1971,1971,1971,hanya prediksi  jateng pak lutfi 56  winjakarta 2 putaran  rk menang 52 ,netral
1972,1972,1972,jakarta tambah panas karena ahok ikut lawan mulyono,netral
1973,1973,1973,ara dari ex pdip mengatakan anies ikut kampanye pram doel membangun kan taipan tidur,netral
1974,1974,1974,para tukang fitnah,netral
1975,1975,1975,namanya jg bajai sen kanan belok kiri mulyonomulyono,netral
1976,1976,1976,jakarta dan jateng ayokkk kita lawan kerakusan mulyono,netral
1977,1977,1977,pilih jendral didikan akmil andika  dr pada jendral didikan mulyono solo,netral
1978,1978,1978,jangan pilih orang yang tukang tipu negara,netral
1979,1979,1979,sepanjang memilih pemimpin dgn cara saat ini sepanjang itu juga tidak akan ada pemimpin yg berjuang untuk rakyat,netral
1980,1980,1980,tidak usah takut jokowi sudah hilang  gapetnya,netral
1981,1981,1981,di sleman yg diendorse mantan siapa mo pilih lawannya ,netral
1982,1982,1982,logistik dikeluarkan dana  simpanan kas kuhsus oleh raffi ahmad atas instruksi jokowi,netral
1983,1983,1983,fenomena oligarki elit politik,netral
1984,1984,1984,mulyono anak nya pengen jadi presiden 2029makanya membangun kroni2 lagi,netral
1985,1985,1985,bpk andhika perkasa meng amin,netral
1986,1986,1986,dki menang jawa tengah menang akan jadi calon kuat untuk kedepannya  untuk andika perkasa  anis baswedan,netral
1987,1987,1987,pantesan ketua umum parcok masih dipake padahal anak2nya banyak kasus dan sekarang makin hancur,netral
1988,1988,1988,trah sukarno mmg gk pny nilai jual cukup juru masak,netral
1989,1989,1989,inimah bukan bocor alus lagi  tapi  jebol   kasar ,netral
1990,1990,1990,ayo warga jateng pilih andika hendi biar mulyono tidak tenang tinggal di jateng hehe,netral
1991,1991,1991,jokowi lagi jokowi lagi neh orang kok masih aja cawe cawe yaa parahh,netral
1992,1992,1992,pram minta tolong tidak di ganjar kan ngeri jokowi,netral
1993,1993,1993,aneh tempo ini luar bisa cari duit nya dengan cara ini kah saya orang katolik  jadi cara kalian seperti ini,netral
1994,1994,1994,jkw ambisi bgt sm jabatantinggal pensiunnikmati hidup aja masih pengin cawe2saya jateng pilih andikabukan krn sukakrn pengin mutus dominasi mulyono yg trlalu op,netral
1995,1995,1995,salut ama tempo,netral
1996,1996,1996,hebat pa anis makin moncer,netral
1997,1997,1997,yang bagus bisa nggak nggak usah sebut nama itu biar nggak jadi mantera eksistensi,netral
1998,1998,1998,wiy jangan bawa presiden ku yah dia beda banget sama mulyono di tukang kayu pilihan kalian dulu mampuss aing mah nyg milih mulyono bis kusen,netral
1999,1999,1999,serem ya polisi era listyo sigit,netral
2000,2000,2000,baru kali ini ada mantan presiden ga punya wibawanya sama sekalidulu saya mendukung beliau namun setelah melihat prilakunyamalu saya,netral
2001,2001,2001,mulyono lah  sejak awal yg ingin mentersangkakan anies berulang kali gelar perkara oleh kpk gk juga bisa tersangka kan anies,netral
2002,2002,2002,tempo dah ga laku lagi,netral
2003,2003,2003,mulyono lupa jatidirinya,netral
2004,2004,2004,sdh gak malu2 pres terpilih wong di contohkan pendahulunya parahnya lagi kata bawaslu saat pak prab memberi dukungan itu dihari minggu jadi tidak mslh karena hari libur piye jal baru tau presiden ada hari liburnya wakak gokil negara dagelan,netral
2005,2005,2005,bocor aluspd jujur2,netral
2006,2006,2006,mengapa pak andika punya pasukan senyap dan tdk diketahui pdip mungkin beliau tahu dan menjaga segala kemungkinan yg bisa terjadi akibat adanya duri pengkhianat di tubuh pdip yg masih loyal kpd pak jokowi  kemungkinan menusuk dr belakang ,positif
2007,2007,2007,itu dukungan yg menampakan kebodohan,netral
2008,2008,2008,atas dasar apa si mulyono perintah2 golkar ,netral
2009,2009,2009,,netral
2010,2010,2010,tidak di pungkiri mulyono meninggalkan hal baik tapi juga meninggal kan preseden buruk bagaimana cara menjadi negarawan,netral
2011,2011,2011,pastikan dtg ke tps gaes saya ktp jakarta saya 03 ,netral
2012,2012,2012,dengar2 jokowi mau mendirikan biro jasa untuk kampanye untuk jasa pendistribusia bansos  jasa ngedum beras   paranormal terutama meramal dalam pilpres pilgub pilkada  siapa yang minat bisa menghubungi langsung kejoko widodo biar untuk tamban pensiun,netral
2013,2013,2013,2530 ah aku tau dimana ahok ngomong itu,netral
2014,2014,2014,jokowi udah warga sipil aja masih pada panas,netral
2015,2015,2015,si parcok emang meresahkan,netral
2016,2016,2016,pengaruh mulyono mulai terkikis ,netral
2017,2017,2017,saya sangat suka host nya,netral
2018,2018,2018,megawati pernah tidak menepati janji dengan prabowo jadi tidak begitu berharap kalau anies akan diusung pdip ,netral
2019,2019,2019,kerempeng tapi rakus dan licik bener bener mulyo no,netral
2020,2020,2020,seru banget eps ini,netral
2021,2021,2021,dari bertahun2 laludari sekian banyak kader pdipsatu2nya kader pdip yg menurut gw paling mendingan dan layak itu cuma pramonokualitasnya jauh diatas puan atau ganjar sekalipun,netral
2022,2022,2022,kalian para pembicara ini siapa sih orang indonesia kan dulu sekolah dimana dikasih pelajaran sopan santun ngak mbok ya o minimal panggil pakai pak pak jokowi pak probowo pak ridwan kamil pak anis dkk anak kemarin sore kok ngak sopan manggil presiden manggil yang lebih tua hanya panggil nama ngak respect banget,negatif
2023,2023,2023,andika memang perkasa tim senyap luar biasa dia adalah mantan panglima tni dan mertuanya adalah mantan kepala bin yang notabene james bond nya indonesia ya pak hendropriyono yakin mertuanya diam hehehe anda terlalu naif partai coklat cuma menang logistik tapi soal battleground bahkan underground pak andika jangan ditanya hehehe,netral
2024,2024,2024,cicaaaa cantiiiiik makin cantiiik uncle pram knp yaaa makin good looking tapi lebih suka uncle pram kunciran  taaaapiiiii yg lebih suka contentnyaaaasemangaaaaaat,positif
2025,2025,2025,parcok partai coklat ,netral
2026,2026,2026,tempo mmg top berani jujur slalu dpt info a1 dan apa yg di ulas slalu jadi nyata,positif
2027,2027,2027,jokowi mau di anggap hebat dia merasa bahwa kemenangan prabowo pada pilpres hasil dari jerih payahnya begitu juga cagub cagub yg nantinya terpilih juga jokowi merasa itu hasil jerih payahnya juga,netral
2028,2028,2028,musuh bersama adalah mulyono,netral
2029,2029,2029,mudahan partai gerindra sadar dan melawan karna ketumnya di jadikan boneka saya sebagai pengagum partai prabowo aja kecewa banget melihat sosok prabowo yg ku anggap macan asia eh langsung jatuh seketika jadi boneka jokowi sangat kecewa dan malu banget,netral
2030,2030,2030,bocor alus berita bohong dan omong kosong dari pilpres sampai skarang bocor alus omong kosong bocor alus adalah kader pdip,netral
2031,2031,2031,semua harus komitmen untuk jalan keluar bukan saling adu argumentasi saja,netral
2032,2032,2032,parcok partai coklat ,netral
2033,2033,2033,awasi kpu nya sudah dikasi kode2 persentase wkwkwk gila2an hukum di indonesia bukan supremasi hukum tapi mirip kerajaan dengan centeng,netral
2034,2034,2034,pdip ni boss senggol donk,netral
2035,2035,2035,ternak molyono ada ga yang nonton ini,netral
2036,2036,2036,parcok dg taglin ikan busuk mulai dari kepalanya,netral
2037,2037,2037,raja jawa moldongo insa alloh akan tumbang secepatnya alloh gak akan membiarkan kezaliman menginjak kebenaran,netral
2038,2038,2038,jawa tengah golakar dan pkb  gbdor to dor,netral
2039,2039,2039,bosan dengarnya nama jokowi selalu disebut sebut dalam masalah pilgub dan pilbubapa jokowi ini orang hebatkahyang cuman omon omon dan cawe cawe ajaapa sih sumbangsih jokowi sama rakyat selama sepuluh tahun jadi presidenselain dari pencitraan meluluitukah yang dibanggakan pada jokowikknnya luar biasaanakmentu dan ipar dia usahakan untuk menjabat di negara iniseakan akan negara ini warisan dari peninggalan nenek moyangnyanamun lebih aneh lagi banyak yang mau jadi pasukan berani matinyamaaf aku cuman ketawa aja melihat hal inikalau rakyat jelata biasa ajaorang yang cerdas yang bergelar irfrofdrsdrlebih lebih seorang jendral kok tunduk semua sama jokowi,netral
2040,2040,2040,duit judol mulyono sdh g jln lgmakanya logistik partai g jln,netral
2041,2041,2041,korelsi mas irwan bahasa sunda  liar itu lingas bukan linghas terima kasih,netral
2042,2042,2042,tni yes parcok no,netral
2043,2043,2043,kedepannya mulyono akan di tinggalkan para partai pendukungnya,netral
2044,2044,2044,lagi lagi urusan logistik pertempuran logistik pertempuran influencer pertempuran pemodal di belakangnya jakarta ini bener bener sangat mahal proses nya untuk ngerebutin kursi gebernur doang di tambah tantangan rakyat nya yang kadang nyeleneh dan susah di tebak bikin puyeng masing  masing koalisi seru,netral
2045,2045,2045,seeerruuuuu program gini nih yg dibutuhkan anak muda biar bprikir kritis ,netral
2046,2046,2046,setuju mas pram,netral
2047,2047,2047,semoga mas pram dan bang dul jadi pemimpin jakarta,netral
2048,2048,2048,saya kok pengen anis bersama andika perkasa di 2029anis ahok pasti seru dan panas,netral
2049,2049,2049,masyarakat jakarta cerdasya pilihannya nmr 2dharmakun tidak ada kepentingan politik dan tidak ad tekanan politik,netral
2050,2050,2050,gua pengen tau kekuatan raja jawa kanjeng raja jokowidodo si raja buallawan anak abah yang dibuang oleh semua partai,netral
2051,2051,2051,siap memenangkan pram jkt siap memenangkan andika di jawa tengahdan siap memenangkan bu risma di jawa timur,netral
2052,2052,2052,1426  iya bgt lagi aku dari kota kediri dan ada paslon yg pasang foto mereka bareng jokowi  maruf dan prabowo  gibrab di baliho dan billboard ini bro pikir strtegi kek gitu bakal datengin voters kah aku aja males udah dia sendiri aja masih belum kompeten kalo dilihat dari acara debat malah pasang banner foto sm org yg paling yg panen haters di tahun ini awkkwkwk,netral
2053,2053,2053,cerdas pak andika jos gandos ,netral
2054,2054,2054,gilaaa,netral
2055,2055,2055,ingat rumus kebalikan,netral
2056,2056,2056,yang terpenting kpu bawaslu dst bisa bertindak pbjektif sebagai wasit pilkada jika mrk bisa objektif dan calon2 boneka masih tetap menang dgn cawe2 itu berarti memang masyarakatnya sendiri yg ingin dipimpin pemimpin cawe2,netral
2057,2057,2057,bocor halus infonya nyaris 100 tepat apakah itu masih dipahami sbg omon2 belaka ,netral
2058,2058,2058,pokoke coblos pramduldan pastikan menang ,netral
2059,2059,2059,mas bocor alus menurut sy jakarta rk pemenangnya,netral
2060,2060,2060,gw mau kirimin jokow tiket jalan2 ke dufan sepertinya dia kurang piknik pagi siang malem n  tidur mikir nya kekuasaan aja,netral
2061,2061,2061,muliyono muka deso kamaruk kekuasaan,netral
2062,2062,2062,1247,netral
2063,2063,2063,pokonyah para partey anehmau di percaya sama rkyat masa tida liat jejek bk anies padahal nasdem cepat ambil anies,netral
2064,2064,2064,ni obrolan di catat sampai ke aherat,netral
2065,2065,2065,bocor alus emang top lugas tuntas dan cerdas ,positif
2066,2066,2066,bu mega mau kasih panggung untuk semua yang peduli ke negara dan tentu ke nasionalis makanya bu mega cek kerja pak anis apakah benar permudah ijin mendirikan ibadah mino,netral
2067,2067,2067,gokillll bgt bocor alussssss,netral
2068,2068,2068,jateng yes andika hendi semoga amanah,netral
2069,2069,2069,mantap,netral
2070,2070,2070,selesai tu rk,netral
2071,2071,2071,ahok gmn perasaannya yaa musuhnya dirangkul sm partainya,netral
2072,2072,2072,menyimak dan terus belajar politik,netral
2073,2073,2073,bocorin ca,netral
2074,2074,2074,iya banget mulyono sama megacan bikin males,netral
2075,2075,2075,tenggelamkan paslon yg didukung mulyono,netral
2076,2076,2076,rk punya kpu mkpramono berat,netral
2077,2077,2077,mantap benar analisa tempo bocor halus suara kan selalu info benar tempo bravo tempo dan pilihan kami adalah pilihan anak abah,netral
2078,2078,2078,jakarta 03 jateng 01,netral
2079,2079,2079,salut dg wartawan tempo inj adaaaa aja informasi a1 yg akurat hebat ya aku makin ngerasa cerdas dan nambah wawasan aja tiap hbs liat podcast tempo bocor alus ini,netral
2080,2080,2080,andika perkasa,netral
2081,2081,2081,sukakarena detail dan tau bisik2 para politikus n pejabat2 yg dpt dipertanggung jawabkan,netral
2082,2082,2082,morat marit ambisi mulyono,netral
2083,2083,2083,jateng perkasa jakarta menyala ,netral
2084,2084,2084,politik selalu berubah bgmn prabowoanis,netral
2085,2085,2085,byk yg underestimate saat sy blg kapasitas anies jauh d atas rk walau dia masih menjabat sbg gubernur inilah pembuktiannya walau belum final mata mereka akan terbelalak lihat realita militan cerdas cadas along with peoples power yg menolak lupa atas rekam jejak rk sblmnya d bdg yg srg dibaluti gimik sama sprti pak mulyono memimpin sbg atasannya,netral
2086,2086,2086,bocor alus mantap analisisterkait pilkada jkarta dn jatengsaya sependapt,netral
2087,2087,2087,mmg kalian tempo pendukung calon banteng,netral
2088,2088,2088,sijoko sudah jadi lameduckkeluarga bikin susah saja,netral
2089,2089,2089,klo merasa negarawan gak akan cawe2,netral
2090,2090,2090,pemenang pemilu pastinya didukung logistik yg besar,netral
2091,2091,2091,kocak,netral
2092,2092,2092,tim darat itu mengantisipasi parcok dan udara sedikit bocoran buat pemirsa bocor alus ,netral
2093,2093,2093,insha allah pamono  rano akan pimpin dki rambo akan pimpin jateng risma akan pimpin jatimtakbir biar jokowi faham klo rakyat sdh muak,netral
2094,2094,2094,mulyono mulyono,netral
2095,2095,2095,tempo is the bestsehat dan sukses selalugaes,netral
2096,2096,2096,jatim dukung jkt jateng anti kim pet  eehhu kim plus,netral
2097,2097,2097,orang bijak akan pilih pramono anung dan andika,netral
2098,2098,2098,tips pilkadal 2024 cek paslon peserta skip yg diendorse mulyono dkk pilih paslon tersisa kalo ga ada yg pas golput gapapa,netral
2099,2099,2099,apa pun yg berbau jokowi rakyatmasyarakat udh antipati 2 periode sdh di kadali sdh cukuplah,netral
2100,2100,2100,kami warga jateng tidak akan memilih cagub yg ada  jokowi nya,netral
2101,2101,2101,ternyata segitu kejamnya jokowiterus kl gitu untuk apa ada pilkadaya sdh kasih ke rk saja,netral
2102,2102,2102,bagi jokowi dan prabowo yg penting bukan anis,netral
2103,2103,2103,mengapa lembaga survey siqodari tidak tampil didepan membela rk  apakah siqodari sudah kenyang dari mulyono ,netral
2104,2104,2104,tempo mmangbngt,netral
2105,2105,2105,episode kali ini banyak bocoran yg mengejutkan ,netral
2106,2106,2106,tempo mmangbngt,netral
2107,2107,2107,tempo mmangbngt,netral
2108,2108,2108,ada masalah apa jokowi dengan megawati dan anis ya kuk kelihatan benci banget dan selalu mencoba mengganggu  ,netral
2109,2109,2109,jokowi adalah perusak demokrasi dan persatuan sebagai bapak bangsa harusnya dia mempersatukan dan menormalkan suasana saat2 seperti ini,netral
2110,2110,2110,jateng memilih yg perkasa dan keluarga bahagiajgn pilih yg suka ani ani,netral
2111,2111,2111,salut sama sby selama menjadi presiden 2 periode terkesan netral walaupun pasti berpihak,netral
2112,2112,2112,lihatlah pak jokowi jika mereka hanya memanfaatkan kekuasaan anda mereka akan berbondong meninggalkanmu saat kau tdk lagi berkuasa ya seperti itulah sifat penghianat,netral
2113,2113,2113,tempo ,netral
2114,2114,2114,dah lengser tapi masih rakus,netral
2115,2115,2115,0400 rk dimajukan di jakarta bukan untuk jegal anies  tapi memuluskan kader gerindra di jabar kdm  klu rk kan kader golkar,netral
2116,2116,2116,syahwat politik rk membuat dia lupa diri dan kehilangan banyak hal mending urus keluarga drpd ngejar karir politik,netral
2117,2117,2117,ga bakalan milih mantan waktu jadian aja juga ga milih koq ,netral
2118,2118,2118,coklat  polisi hijau  tni,netral
2119,2119,2119,jawa tengah aku pilih andika  top markotop andika perlasa ,positif
2120,2120,2120,musuh dari musuhku adalah teman ku,netral
2121,2121,2121,jokowi itu aslinya dukung pdip nggak ada cerita secara moral jokowi yg di besar kan pdip tidak akan berpaling dari pdip inilah politik pdip yg cuci tangan seolaholah tidak mau ikut nanggung kegagalan jokowi dalam memimpin dua periode makanya pdip seakan bersih tanpa dosa padahal jokowi adalah pdip pdip adalah jokowi,netral
2122,2122,2122,pengen tau pak hendropriyono dukung siapaspill dong min,netral
